fecha,nombre_producto,precio_dia,precio_regular
2022-05-31,Yogur Bebible Parcialmente Descremado Frutilla Tregar Sch 1 Kgm ,204.5,204.5
2022-05-31,Crema Corporal Dove Nutrición Esencial 200 Ml ,308.99,308.99
2022-05-31,Tap.Empanada Hojaldre Mendia Fwp 520 Grm ,185.0,185.0
2022-05-31,Limpiador Líquido CIF Baño Biodegradable 500 Ml Gatillo ,246.99,246.99
2022-05-31,Tapa P/Pascualina Sin Tacc La Salteña Fwp 380 Grm ,355.0,355.0
2022-05-31,Pan Blanco . Bimbo Bsa 550 Grm ,405.99,405.99
2022-05-31,Lavavajillas Bio Act.Lima Cif Bot 500 Ml ,288.99,288.99
2022-05-31,Cepillo Dental Infantil Suste 2life Paq 1 Uni ,65.95,65.95
2022-05-31,Papa Blanca .   Xkg ,129.0,129.0
2022-05-31,Sémola COTO Bolsa 400 Gr ,147.0,147.0
2022-05-31,Limpiador ECOVITA Baño Doy 500 Ml ,124.99,124.99
2022-05-31,Bolsas De Polietileno TRASH 45 X 60 Cm 30 U. Multiuso ,375.99,375.99
2022-05-31,Leche Descremada Menos Calorias LA SERENISIMA Botella Larga Vida 1l ,183.9,183.9
2022-05-31,P.Higienico X4 Rollo 100 C Higienol Paq 40 M2 ,429.99,429.99
2022-05-31,Provenzal LA PARMESANA Paquete 25 Gr ,54.87,54.87
2022-05-31,Filtros Papel Nº4 MELITTA Caja 30 Unidades ,379.05,379.05
2022-05-31,Mayonesa Danica Pou 250 Ml ,86.04,86.04
2022-05-31,Pinza Para Depilar TAO Decorada Paq 1 Uni ,167.99,167.99
2022-05-31,Miel De Abejas Nectar De Dioses Fra 250 Grm ,499.0,499.0
2022-05-31,Banana Cavendish   Xkg ,139.0,189.0
2022-05-31,Leche Clasica Mas Liviana LA SERENISIMA Botella Larga Vida 1l ,130.57,130.57
2022-05-31,Endulzante Clásico Forte Hileret Bot 500 Ml ,388.73,388.73
2022-05-31,Lavandina Triple Poder L Ayudin Bot 2 Ltr ,253.99,253.99
2022-05-31,Leche Multidefensas 0% LA SERENISIMA Sachet 1l ,157.9,157.9
2022-05-31,Jabón Líquido Skip Regular Ph Balanceado 800 Ml Doypack ,305.99,305.99
2022-05-31,Cappuccino Dulce De Leche La Virginia Pou 155 Grm ,310.9,310.9
2022-05-31,Cera Depilatoria Vegetal MILLEFIORI Lat 200 Grm ,566.99,566.99
2022-05-31,Vino Blanco . Toro Ttb 1 Ltr ,240.0,240.0
2022-05-31,Aceite Oliva Extra Virgen S Cocinero Bot 500 Ml ,820.9,820.9
2022-05-31,Chorizo Fco Bombon Fridevi . 1 Kgm ,789.9,789.9
2022-05-31,Lentejas LA CAMPAGNOLA 300 Gr ,95.06,95.06
2022-05-31,Dulce De Batata Esnaola Cja 500 Grm ,249.0,249.0
2022-05-31,Banda Depilat. Axilas/Area Bi Veet Cja 16 Uni ,832.99,832.99
2022-05-31,Cappuccino Espuma De Vainilla La Virginia Pou 155 Grm ,310.9,310.9
2022-05-31,Limon Comercia   Xkg ,89.0,159.0
2022-05-31,Galletitas Maná Livianas Dulces Vainilla X3 Uni Paq 393 Grm ,160.49,160.49
2022-05-31,"Gaseosa Schweppes Sin Azúcares Pomelo 2,25 Lt ",213.91,339.27
2022-05-31,Vino Tinto . RESERO Ttb 1 Ltr ,203.54,203.54
2022-05-31,Té Hierbas Digestivas CACHAMAI Caja 20 Saquitos ,134.65,134.65
2022-05-31,Cerveza  SANTA FE   Botella 1 L ,186.0,186.0
2022-05-31,LA SERENISIMA 100% Vegetal Almendra 1l ,402.1,402.1
2022-05-31,Edulcorante Con Stevia CHUKER Bot 200 Ml ,329.43,329.43
2022-05-31,Gall.Rellena . Rumba Paq 336 Grm ,231.99,231.99
2022-05-31,Anis En Granos Alicante Sob 25 Grm ,77.55,77.55
2022-05-31,Condimento P/Chimichurri LA CAMPAGNOLA Doy 25 Grm ,79.95,79.95
2022-05-31,Naranja Comercial   Xkg ,64.9,99.0
2022-05-31,Albahaca La Parmesana Sob 20 Grm ,87.23,87.23
2022-05-31,Edulcorante Clásico Chuker Bot 400 Ml ,365.71,365.71
2022-05-31,Choclo Amarillo   Xkg ,249.0,249.0
2022-05-31,Aderezo Ligth Cocinero Clasico Bajo En Sodio Bot 500 Ml ,163.56,163.56
2022-05-31,Fideos Rigatti Al Huevo Don Vicente Paq 500 Grm ,219.04,219.04
2022-05-31,Poroto  CIUDAD DEL LAGO De Soja Lata 350 Gr ,66.99,66.99
2022-05-31,Azucar Superior Real Ledesma Paq 1 Kgm ,143.0,143.0
2022-05-31,Mermelada Arandanos EL BROCAL    Frasco 420 Gr ,724.9,724.9
2022-05-31,Milanesas Soja X4 Lucchetti Paq 560 Grm ,482.0,482.0
2022-05-31,Agua Mineralizada Artificialmente Con Gas Bajo En Sodio Cellier 2 L ,77.65,77.65
2022-05-31,Sopapa De Goma X-LIMP Negra Con Cabo 1 Uni ,271.99,271.99
2022-05-31,Atun Al Natural GOMES DA COSTA Lomo Lata 170 Gr ,239.0,239.0
2022-05-31,Toallitas Desinfectantes Ayudín Fresco Flowpack 36 Un ,332.99,332.99
2022-05-31,Poroto Negro Terrasana Bsa 500 Grm ,499.0,499.0
2022-05-31,Garbanzo . Terrasana Bsa 500 Grm ,499.0,499.0
2022-05-31,Bolsas De Residuos TASK 45 X 60 Cm 20 U. Pequeña Multiuso ,283.99,283.99
2022-05-31,Mermelada Ciruela Emeth Frasco 454 Gr ,268.9,268.9
2022-05-31,Servilletas Familiares X 1 Sussex Paq 140 Uni ,298.99,298.99
2022-05-31,Brocoli X Kg ,299.0,359.0
2022-05-31,Vinagre Alcohol MENOYO Pet 1 Ltr ,118.23,118.23
2022-05-31,Filete De Merluza Despinado Fresco X Kg ,999.0,999.0
2022-05-31,Leche Parcialmente Descremada Liviana  LA SERENISIMA Larga Vida 1l ,177.85,177.85
2022-05-31,Harina Trigo 000 BLANCAFLOR 1 Kg ,87.89,87.89
2022-05-31,Limpiador De Baño LYSOFORM Líquido Gatillo 500ml ,280.99,280.99
2022-05-31,Aderezo Light Cocinero Aceto Y Oliva Pet 500 Ml ,185.91,185.91
2022-05-31,Premezcla Para Chipá Maizena Paq 250 Grm ,315.2,315.2
2022-05-31,Acondicionador Hidratación Aguacate Y Argán Algabo Doy 300 Ml ,129.99,129.99
2022-05-31,Gaseosa PEPSI Light Black Botella 1.5 L  ,140.16,339.27
2022-05-31,Cepillo Dental COLGATE Triple Acción Medio 2unid ,181.19,181.19
2022-05-31,Galletitas Crackers Clásicas MEDIA TARDE Pack Familiar X3 Unidades Paq 315 Grm ,173.49,173.49
2022-05-31,Desod. Ambiente Espiritu Play POETT Aer 360 Ml ,227.99,227.99
2022-05-31,Salsa Barbacoa LA PARMESANA Pet 300 Gr ,124.3,124.3
2022-05-31,Ciruela X Kg ,299.0,299.0
2022-05-31,Aceite Girasol  COCINERO   Botella 900 Ml ,173.19,173.19
2022-05-31,Salsa Chimichurri VANOLI Picante Pet 350 Gr ,144.56,144.56
2022-05-31,Limpiador De Baño LYSOFORM Líquido Repuesto 450ml ,139.99,139.99
2022-05-31,Harina 0000 Ultra Refinada Pureza Paq 1 Kgm ,138.9,138.9
2022-05-31,Enjuague Bucal COLGATE Plax Fresh Mint 250ml ,400.99,400.99
2022-05-31,Pure De Tomate LA CAMPAGNOLA Tetrabrik 520 Gr ,77.24,77.24
2022-05-31,Shampoo Suave Lacio Antifrizz 930 Ml ,263.99,263.99
2022-05-31,Leche En Polvo Nutrifuerza La Lechera Paq 400 Grm ,494.8,494.8
2022-05-31,Limpiador En Crema Cif Limón Multiuso 250 Ml ,107.99,107.99
2022-05-31,Avena Tradicional Quaker Cja 760 Grm ,486.99,486.99
2022-05-31,Maquina Afeitar Prestobarba 2 Untragrip Plus Gillette Paq 5 Uni ,737.99,737.99
2022-05-31,Toallitas Desinfectantes Ayudín Fresco Flowpack 24 Un ,233.99,233.99
2022-05-31,Acondicionador Largo Saludabl Plusbelle Bot 970 Ml ,391.99,391.99
2022-05-31,Fid.Semolin C/Hvo Nido Nº3 308 Paq 500 Grm ,198.9,198.9
2022-05-31,Sal Entrefina Para Parrilla CELUSAL Paq 500 Grm ,74.96,74.96
2022-05-31,Café Instantaneo Torrado Selección Arlistan Fra 50 Grm ,260.75,260.75
2022-05-31,Servilletas CAMPANITA Soft 33x33 Paq 70 Uni ,77.99,77.99
2022-05-31,Alfajor Terrabusi Chocolate 50 Gr X 1 Uni ,91.99,91.99
2022-05-31,Café Instantáneo Tradición NESCAFE Pou 150 Grm ,407.37,407.37
2022-05-31,Crema Hidratante Para Bebé Johnson'S® Recién Nacido X 200 Ml. ,554.27,554.27
2022-05-31,Arroz Largo Fino GALLO Versátil Paquete 1 Kg ,121.0,121.0
2022-05-31,Anana Fizz Sin Alcohol Fiesta De Niños Bot 1 Ltr ,219.0,219.0
2022-05-31,Pollo Congelado X Kg ,269.9,269.9
2022-05-31,Toallitas Desinfectantes AYUDÍN Limón Flowpack 24 Un ,232.99,232.99
2022-05-31,Crema De Calendula Bushi Bushi Cja 50 Grm ,670.99,670.99
2022-05-31,Gomitas Tiburoncitos Frutti Gelatin Bol 30 Grm ,50.49,50.49
2022-05-31,Aceto Balsamico Don Marcell Bot 500 Cmq ,299.0,299.0
2022-05-31,Galletitas Crackers Clásicas Express Paq 101 Grm ,78.99,78.99
2022-05-31,Limpiador Antigrasa Extra Power Cocina Mr.Musculo Gat 500 Cmq ,287.99,287.99
2022-05-31,Gall.Rellena . OPERA Paq 92 Grm ,61.74,61.74
2022-05-31,Maiz Pisingallo LA EGIPCIANA Bol 400 Gr ,134.68,134.68
2022-05-31,Pasta Dental Anti-Caries Oral B Cja 150 Uni ,246.99,246.99
2022-05-31,Harina De Trigo CHACABUCO Leudante Paquete 1 Kg ,130.69,130.69
2022-05-31,Musli Cereales Mzana Kellogg-S Cja 270 Grm ,388.99,388.99
2022-05-31,Crema Depil. Piel Sensible VEET Est 100 Ml ,814.99,814.99
2022-05-31,Milanesa Soja Tipo Casero X Granja Del Paq 660 Grm ,584.0,584.0
2022-05-31,"Gaseosa Mirinda Naranja Bot 1,5 Ltr ",91.09,339.27
2022-05-31,Agua Mineral Natural De Manantial ALVURA 2.25 L ,100.0,100.0
2022-05-31,Colonia Para Niños MUJERCITAS Cja 80ml ,819.99,819.99
2022-05-31,Leche Protein La Serenisina Botella Larga Vida 1l ,198.55,198.55
2022-05-31,Dce. Batata Con Chocolate . 1 Kgm ,349.0,349.0
2022-05-31,Cer.Skarchit . Granix Bsa 240 Grm ,166.99,166.99
2022-05-31,Enjuague Bucal LISTERINE Cool 24hs X250ml ,403.99,403.99
2022-05-31,Pata Con Piel X Uni (450 Gr) Refrigerados ,206.96,206.96
2022-05-31,Sal Regeneradora Glow Bot 1 Kgm ,651.99,651.99
2022-05-31,Maquina De Afeitar GILLETTE Prestobarba3   Blister 2 Unidades ,390.99,390.99
2022-05-31,Aceto Balsamico Reducción Enrico Baronese Bot 375 Cmq ,189.0,189.0
2022-05-31,Tap.Empanada Criolla X20 Mendia Bsa 520 Grm ,194.0,194.0
2022-05-31,Tap.Empanada Horno Ciudad Del Lago Bsa 300 Grm ,112.0,112.0
2022-05-31,Avena Tradicional Morixe Paq 300 Grm ,153.67,153.67
2022-05-31,Toallitas Húmedas Para Bebé Johnsons Hora Del Sueño X 96 Un. ,574.99,574.99
2022-05-31,Cacao Granulado Chocolino Paq 800 Grm ,562.8,562.8
2022-05-31,Azúcar HILERET Light Paquete 250 Gr ,141.26,141.26
2022-05-31,Kiwi Selección   X Kg ,499.0,639.0
2022-05-31,Mostaza NATURA Pouch 500 Gr ,140.86,140.86
2022-05-31,Cacao En Polvo Nesquik X 150gr ,105.28,105.28
2022-05-31,Manteca Multivitaminas La Serenísima 200gr ,347.9,347.9
2022-05-31,Choclo Especial X Kg   Xkg ,289.0,289.0
2022-05-31,Crema Corporal Más Hidratación Villeneuve Bot 250 Ml ,292.99,292.99
2022-05-31,Premezcla Hummus Instantáneo NATURAL POP Paq 100 Grm ,172.0,172.0
2022-05-31,Gaseosa Coca-Cola Light 2 Lt ,134.55,339.27
2022-05-31,Cebolla A Granel X Kg ,169.0,169.0
2022-05-31,Aji Picante -   Xkg ,449.0,599.0
2022-05-31,Ketchup Hellmann'S Regular 250 G Doypack ,158.35,158.35
2022-05-31,Arroz Largo Fino CIUDAD DEL LAGO Paquete 1 Kg ,109.0,109.0
2022-05-31,Arroz Carnaroli  GALLO   Risotto A La Española Caja 240 Gr ,297.5,297.5
2022-05-31,Queso Blanco Clásico Tregar Pot 290 Grm ,256.45,256.45
2022-05-31,Premezcla Para Tapas De Alfajores Maizena Paq 400 Grm ,364.31,364.31
2022-05-31,Penne Rigate MATARAZZO     Paquete 500 Gr ,135.83,135.83
2022-05-31,Gomitas Ositos Mogul Paq 30 Grm ,50.49,50.49
2022-05-31,Agua De Mesa Nestle Bidón 6.3 L ,302.3,302.3
2022-05-31,Aceite Oliva Extra Virgen NATURA Intenso Lata 500 Ml ,803.2,803.2
2022-05-31,Bolsas De Residuos TASK 50 X 70 Cm 20 U. Multiuso ,412.99,412.99
2022-05-31,Manzana Red Elegida X Kg ,349.0,419.0
2022-05-31,Huevo Blanco Grand . Cja 12 Uni ,289.0,289.0
2022-05-31,Variedad Surtidas Terrabusi Paq 390 Grm ,258.99,258.99
2022-05-31,Mostachol LUCCHETTI     Paquete 500 Gr ,110.11,110.11
2022-05-31,Mermelada Light Frutilla ESNAOLA Fra 390 Grm ,332.9,332.9
2022-05-31,Crema Corporal St. Ives Avena Y Karité 350 Ml ,384.99,384.99
2022-05-31,Harina Leudante Cañuelas Paq 1 Kgm ,119.2,119.2
2022-05-31,Chocolate Shot Con Mani Paq 35 Grm ,106.99,106.99
2022-05-31,Manzana.G.Smith .   Xkg ,339.0,339.0
2022-05-31,Garbanzos Morixe Paq 400 Grm ,158.0,158.0
2022-05-31,Pulpa De Tomate SALSATI Tetrabrik 520 Gr ,99.08,99.08
2022-05-31,Cerveza Bot Dorada Origina Brahma Bot 710 Cmq ,298.0,298.0
2022-05-31,Tapa P/Pascualina . COTO Bol 400 Grm ,159.0,159.0
2022-05-31,Te Frutilla La Virginia Est .04 Kgm ,120.4,120.4
2022-05-31,Supremas Sin Piel X Uni (960 Gr) Refrigerados ,864.9,864.9
2022-05-31,Shampoo Suave Manzanilla Rubios 930 Ml ,263.99,263.99
2022-05-31,Cafe Instantaneo Suave Y Espumoso Arlistan Fra 170 Grm ,769.0,769.0
2022-05-31,Shampoo Detox C/Bio Pr Plusbelle Bot 1000 Ml ,326.99,326.99
2022-05-31,Crema HINDS Hidratacion Esencial Piel Normal Bot 250ml ,296.09,296.09
2022-05-31,Gaseosa Coca-Cola Sin Azúcares 2 Lt ,134.55,339.27
2022-05-31,Galletitas . Criollitas Paq 300 Grm ,127.99,127.99
2022-05-31,Avena Instantanea Quaker Cja 660 Grm ,504.99,504.99
2022-05-31,Rollo De Cocina CAMPANITA 180 Paños Paquete 3 Unidades ,279.99,279.99
2022-05-31,Medallones BURGER SWIFT   4 Uni X 69 Gr   ,239.0,239.0
2022-05-31,Pan De Mesa Blanco Lactal Bsa 500 Grm ,273.99,273.99
2022-05-31,"Agua Saborizada AQUARIUS Pera 1,5 Lt ",163.62,163.62
2022-05-31,Salsa Ranch DOS ANCLAS Pet 420 Gr ,404.4,404.4
2022-05-31,Papel Higiénico HIGIENOL Max Hoja Simple Panal Paq 4 Unid X 80 Mts C/U ,476.99,476.99
2022-05-31,Cera Depilatoria Perlas Vegetal MILLEFIORI Fwp 100 Grm ,242.99,242.99
2022-05-31,Vinagre Vino COTO Pet 1 Ltr ,146.07,146.07
2022-05-31,Aji Triturado Alicante Sob 25 Grm ,64.75,64.75
2022-05-31,Bizcochos Dulces Gallo Snack Bsa 50 Grm ,95.99,95.99
2022-05-31,Toallitas Húmedas Baby Dove Humectación Enriquecida 50 Unidades ,498.99,498.99
2022-05-31,Fid.Semolin C/Hvo Nido N°2 308 Paq 500 Grm ,195.01,195.01
2022-05-31,Crema Corporal Hiratación Profunda Villeneuve Bot 400 Ml ,385.99,385.99
2022-05-31,Roast Beef Estancias Coto X KG ,849.9,849.9
2022-05-31,Papel Higiénico CAMPANITA Soft Plus Xl Simple Hoja Paquete 4 Unidades ,423.99,423.99
2022-05-31,Cafe Instantaneo Suave La Virginia Fra 170 Grm ,556.75,556.75
2022-05-31,Porotos Manteca COTO Bolsa 500 Gr ,291.99,291.99
2022-05-31,Batata Americana   Xkg 1 Kgm ,99.9,99.9
2022-05-31,Desinfectante Amanecer De Mo Odex Aer 360 Ml ,232.99,232.99
2022-05-31,Salsa 4 Quesos Alicante Sob 37 Grm ,152.45,152.45
2022-05-31,Condimento P/Tucos Y Guisos Alicante Sob 25 Grm ,82.65,82.65
2022-05-31,PROCENEX Limpiador Líquido Para Pisos Marina 5l ,741.99,741.99
2022-05-31,Queso Untable Tentaciones 4  Tholem Pot 190 Grm ,175.8,175.8
2022-05-31,Lomo De Cerdo X KG ,899.9,899.9
2022-05-31,Sal Gruesa . Celusal Est 1 Kgm ,85.8,85.8
2022-05-31,Arroz Largo Fino LUCCHETTI Estuche X1 Kg ,180.0,180.0
2022-05-31,"Crema HINDS Cuerpo Hidratante Piel Normal Vit, Alo Bot 350m ",396.09,396.09
2022-05-31,Yogur Bebible Entero Vainilla Lechelita Sch 900 Grm ,176.0,176.0
2022-05-31,Bicarbonato De Sodio Alicante Sob 50 Grm ,58.6,58.6
2022-05-31,Crema Dental COLGATE Sensitive Pro-Alivio 50g ,237.99,237.99
2022-05-31,Milanesas Soja Lucchetti X 290 Grm ,178.68,178.68
2022-05-31,Jamon Cocido Feteado Primera Marc Xkg ,799.0,1185.0
2022-05-31,Granola Berries Go Natural Paq 250 Grm ,399.99,399.99
2022-05-31,"Gaseosa SPRITE Lima-Limón 1,5 Lt ",146.1,339.27
2022-05-31,Aceite Rocío Vegetal  Cañuelas Girasol Aerosol 187 Ml ,282.9,282.9
2022-05-31,Agua Con Gas . Benedictino Bot 1.5 Ltr ,75.1,75.1
2022-05-31,Condimento Para Pizza Alicante Sob 25 Grm ,83.9,83.9
2022-05-31,Desod. Ambiente Flores De Prim POETT Aer 360 Ml ,227.99,227.99
2022-05-31,Limpiador PINOLUZ Pino Larga Duracion Bot 1800 CC ,260.1,260.1
2022-05-31,Pure De Tomate COTO Con Orégano Tetrabrik 520 Gr ,94.0,94.0
2022-05-31,Huevo Color Grande El Ombu Map 30 Uni ,648.0,648.0
2022-05-31,Gall.Avena Chip De Chocol Cachafaz Paq 225 Grm ,228.99,228.99
2022-05-31,Pasta Dental COLGATE Herbal 140g ,231.99,231.99
2022-05-31,Acondicionador Dove Ritual De Reparación Coco Y Cúrcuma 750 Ml ,820.99,820.99
2022-05-31,Zapallo Japones   Xkg ,69.9,89.9
2022-05-31,Tirabuzon LUCCHETTI       Paquete 500 Gr ,133.31,133.31
2022-05-31,Café Instantáneo ARLISTAN Frasco 170 Gr ,416.09,416.09
2022-05-31,Cerveza Cautiva Rubia Salta Ret Bot 1 L ,324.0,324.0
2022-05-31,Variedad Surtidas Terrabusi Paq 170 Grm ,114.99,114.99
2022-05-31,Desodorante De Ambiente Harmony Glade Aer 360 Cmq ,232.99,232.99
2022-05-31,Miel Orgánica Premi Yunga Andin Fra 470 Grm ,799.0,799.0
2022-05-31,Queso Blanco Light Tregar Pot 290 Grm ,256.45,256.45
2022-05-31,Limpiador Liquido Desinf.Baño Lysoform Gat 500 Cmq ,356.99,356.99
2022-05-31,Gomitas Frut/Gel Frutigelati Bsa 30 Grm ,50.49,50.49
2022-05-31,Shampoo Para Niños Johnsons Hidratación Intensa X 200 Ml. ,398.99,398.99
2022-05-31,Mermelada Dietética Arandano Con Stevia Cuartocreciente Fra 300 Grm ,540.85,540.85
2022-05-31,Gaseosa CUNNINGTON    Botella 2.25 L  ,127.36,339.27
2022-05-31,Alfajor Bon O Bon  40 Gr X 1 Uni ,85.99,85.99
2022-05-31,Hamburguesa Carne Vacuna X Swift Cja 276 Grm ,276.0,276.0
2022-05-31,Jabón En Barra Baby Dove Humectación Enriquecida 75 G ,131.99,131.99
2022-05-31,Lavandina AYUDÍN Clásica 2 L ,228.99,228.99
2022-05-31,Crema Corporal St. Ives Humectación Diaria 350 Ml ,430.99,430.99
2022-05-31,Dulce De Batata Arcor Cja 500 Grm ,259.0,259.0
2022-05-31,Suavizante Concentrado Vivere Intense Abrazo Apretado 1 L ,606.99,606.99
2022-05-31,Mayonesa Danica Pou 500 Ml ,161.37,161.37
2022-05-31,Jabón Líquido Ropa Fina ALA Camellito Lavado A Mano 450 Ml ,216.99,216.99
2022-05-31,Cereal Almohaditas Rellenas Sabor Limón Snuks Cja 240 Grm ,329.99,329.99
2022-05-31,WOOLITE Jabón Líquido Para Ropa Todos Los Días En Máquina  Repuesto 1.5l ,732.99,732.99
2022-05-31,Servilletas SUSSEX Ultramax 30x30 Paquete 150 Unidades ,138.99,138.99
2022-05-31,Manteca TONADITA Baja En Lactosa 200 Gr ,214.25,214.25
2022-05-31,Huevo Blanco . El Ombu Map 30 Uni ,625.0,625.0
2022-05-31,Huevo Color Maple X 30 Uni 30 Uni ,732.0,732.0
2022-05-31,Bondiola De Cerdo Finas Hierbas X KG ,939.9,939.9
2022-05-31,PROCENEX Limpiador De Vidrios Repuesto 420ml ,89.79,89.79
2022-05-31,Agua Sin Gas . Ser Bot 2.25 Ltr ,89.51,89.51
2022-05-31,Pan Blanco Fargo Rodajas Finas Bsa 560 Grm ,260.2,260.2
2022-05-31,Oregano . Valle De Uc Sob 25 Grm ,75.9,84.9
2022-05-31,Jardinera INCA 350 Gr ,123.49,123.49
2022-05-31,Lomo De Cerdo Cocido PALADINI Bli 120 Grm ,259.0,259.0
2022-05-31,Queso Casancrem Entero 200 Gr ,192.26,192.26
2022-05-31,Pure De Tomate ALCO   Tetrabrik 520 Gr ,92.9,92.9
2022-05-31,Salsa De Soja DOS ANCLAS   Botella 500 Ml ,504.95,504.95
2022-05-31,Te Negro Clásico X25 So Green Hills Cja 50 Grm ,124.59,124.59
2022-05-31,Limpia Inodoros Desinfectante LYSOFORM Gel Active Power Lavanda 500ml ,332.99,332.99
2022-05-31,Limpiador Baño Bio Active Cif Gat 500 Ml ,249.99,249.99
2022-05-31,Mermelada Emeth Maracuya Fra 454 Grm ,330.7,330.7
2022-05-31,Garbanzos LA CAMPAGNOLA 300 Gr ,114.93,114.93
2022-05-31,Toallitas Desinfectantes Ayudín Limón Doypack 35 Un ,320.99,320.99
2022-05-31,Shampo Niños Ph Balanceado Plusbelle Bot 700 Ml ,531.99,531.99
2022-05-31,Pure De Tomate SALSATI Tetrabrik 520 Gr ,77.54,77.54
2022-05-31,Mermelada Durazno Emeth Pote 420 Gr ,164.3,164.3
2022-05-31,Leche Larga Vida Descremada CIUDAD DEL LAGO Ttb 1 L ,115.0,115.0
2022-05-31,Edulcorante SUCARYL      Botella 360 Cc ,228.17,228.17
2022-05-31,Ravioles Ricota Mendia Bsa 1 Kgm ,396.0,396.0
2022-05-31,Arroz Koshihikari Dos Hermanos Sushi Rice Paquete 500 Gr ,182.0,182.0
2022-05-31,Chocolate Arcor Chocolate Cja 25 Grm ,66.99,66.99
2022-05-31,Leche Entera 3% Tenor Graso Lechelita Sch 1 Ltr ,103.0,103.0
2022-05-31,Mayonesa NATURA Pouch 950 Gr ,273.08,273.08
2022-05-31,Jabon Suavidad Natur Estrella Ba Paq 75 Grm ,141.99,141.99
2022-05-31,Shampoo PLUSBELLE Hidratación Botella 1000 Ml ,148.08,148.08
2022-05-31,Galletitas Dulces Anillos Vainilla 9 De Oro Paq 380 Grm ,160.0,160.0
2022-05-31,Bebida Vegetal Granola La Serenisima Ttb 1 Ltr ,402.1,402.1
2022-05-31,Lavavajillas Multiuso Naran Magistral Bot 750 Ml ,454.99,454.99
2022-05-31,Salsa De Ají Picante DOS ANCLAS Pet 375 Gr ,364.59,364.59
2022-05-31,Gall.Dulces Anillos Terrabusi Paq 300 Grm ,190.99,190.99
2022-05-31,Leche Con Hierro La Serenisina Botella Larga Vida 1l ,198.55,198.55
2022-05-31,Mostaza NATURA Pouch 250 Gr ,112.0,112.0
2022-05-31,Yerba Mate 4 Flex Taragui 1 Kg ,639.9,639.9
2022-05-31,Coffee-Mate Liviano X 170gr ,420.15,420.15
2022-05-31,Pata Muslo Con Piel X Uni (1.4 Kg) Refrigerados ,651.01,651.01
2022-05-31,Acondicionador Oil Repair 3 Recarga Nutritiva Garnier Fructis Bot 650 Ml ,727.99,727.99
2022-05-31,Harina Trigo 000 Morixe Paq 1 Kgm ,80.25,80.25
2022-05-31,Agua Saborizada Cellier Naranja Botella 1.5 L ,78.0,78.0
2022-05-31,Canasta Líquida Para Inodoro GLADE I Love You Aparato + Repuesto 50ml ,363.99,363.99
2022-05-31,Yerba Mate Suave PLAYADITO 500 Gr ,346.04,346.04
2022-05-31,Gaseosa Coca-Cola Sabor Original  3 Lt ,279.97,339.27
2022-05-31,Leche Entera Larga Vida Alimenta Ttb 1 Ltr ,87.73,87.73
2022-05-31,Yerba Mate Hierbas Serran CHAMIGO Paq 500 Grm ,222.9,222.9
2022-05-31,Azucar Rubio Mascabo Ledesma Paq 800 Grm ,209.0,209.0
2022-05-31,Chocolate Con Leche C/Ma Georgalos Fwp 35 Grm ,98.99,98.99
2022-05-31,Lentejón LA EGIPCIANA Selección Superior Bol 400 Grm ,239.23,239.23
2022-05-31,Leche En Polvo NIDO Paq 400 Grm ,526.29,526.29
2022-05-31,Limpiador Líquido Multisuperficies GLADE Campos De Lavanda Botella 1.8l ,236.99,236.99
2022-05-31,Te Chai La Virginia Cja 40 Grm ,130.65,130.65
2022-05-31,Zapallo Anco X Kg ,54.9,69.9
2022-05-31,Shampo Niños Sensación Natu Plusbelle Bot 700 Ml ,531.99,531.99
2022-05-31,Harina De Trigo BLANCAFLOR  0000 Paquete 1 Kg ,132.9,132.9
2022-05-31,Cepillo Dental Adulto Sustent 2life Paq 1 Uni ,64.72,64.72
2022-05-31,Alitas X Uni (455 Gr) ,86.48,86.48
2022-05-31,Queso Crema Light La Serenisima Pot 290 Grm ,196.2,300.0
2022-05-31,Comino Molido Alicante Sob 25 Grm ,89.7,89.7
2022-05-31,Galletitas PEPITOS 357g ,352.99,352.99
2022-05-31,"Gaseosa Coca-Cola Light 1,5 Lt ",146.1,339.27
2022-05-31,Acondicionador Bomba De Nutrición Sedal Bot 650 Ml ,435.62,435.62
2022-05-31,Pure De Fruta Manzana Zummy Pou 90 Grm ,91.5,91.5
2022-05-31,Aceite Soja  SOJOLA   Botella 900 Ml ,154.38,154.38
2022-05-31,P.Higienico Hoja Simple X6 Elite Paq 18 M2 ,307.99,307.99
2022-05-31,Lentejas LONQUIMAY Bolsa 400 Gr ,213.75,213.75
2022-05-31,Mermelada Durazno ESNAOLA Fra 454 Grm ,255.5,255.5
2022-05-31,Oregano LA PARMESANA   Sobre 50 Gr ,114.5,114.5
2022-05-31,Te . Rosamonte Cja 50 Uni ,165.0,165.0
2022-05-31,Arveja Seca/Rem INCA Lat 350 Gr ,64.69,64.69
2022-05-31,Yerba Mate Manzanilla Cruz De Mal Paq 500 Grm ,240.9,240.9
2022-05-31,Papa Negra Selec   Xkg ,79.0,79.0
2022-05-31,Lavandina Ayudín Clásica Botella 4 Lts ,433.99,433.99
2022-05-31,Bolsa Resid. 45 X 60 TASK Paq 20 Uni ,327.99,327.99
2022-05-31,Sh. P/Bebe Extra Suave Algabo Bot 444 Ml ,169.0,169.0
2022-05-31,Huevo Blanco Grand Maple X 30 Uni 30 Uni ,619.0,619.0
